"TOA5","13030","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_20231006.CR6","64821","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-05-27 14:10:00",61781,13.8,32.22,"NAN","NAN","NAN",26.89001,27.30535,28.2308,26.99996,20.00488,18.2759,16.67074,15.59225,14.53012,13.7004,10.1806,110.4776,19.32709,-0.092345,-0.89058,13.72195,260527,150509,18.698,30.48,34.65,22.52,102.56,9.57,1.7,6.56,0.48,0.52,3.79,11.76,4.36,0,1.69,1.192,6.43,12.47,1.21,8.659166,13.82344
"2026-05-27 14:20:00",61782,13.97,32.46,"NAN","NAN","NAN",29.37039,28.32134,29.7359,28.10729,20.03021,18.24276,16.61712,15.57366,14.6054,13.49938,10.21793,110.8823,19.32694,-0.095152,-0.917478,13.71317,260527,151509,18.745,30.5,34.64,22.51,104.19,9.71,1.9,7.35,0.57,0.61,3.79,11.77,3.9,0,1.69,1.189,6.42,12.49,1.21,8.658997,13.48353
"2026-05-27 14:30:00",61783,13.67,32.63,"NAN","NAN","NAN",29.36129,29.91848,30.32018,28.74899,19.87463,18.25118,16.46688,15.58389,14.69671,13.42324,10.03115,108.7455,19.27663,-0.095152,-0.916898,13.68439,260527,152509,18.765,30.51,34.63,22.51,104.43,9.729999,1.17,4.52,0.3,0.34,3.8,11.78,4.23,0,1.69,1.188,6.43,12.25,1.2,8.654742,13.5462
"2026-05-27 14:40:00",61784,13.75,32.63,"NAN","NAN","NAN",30.079,30.81903,31.26126,29.45611,19.90331,18.25036,16.36044,15.5292,14.66229,13.33248,10.02951,108.687,19.25795,-0.095538,-0.918242,13.56756,260527,153509,18.68,30.52,34.71,22.56,103.32,9.65,1.45,5.6,0.33,0.38,3.84,11.89,4.17,0,1.69,1.188,6.43,12.27,1.21,8.653933,13.44134
"2026-05-27 14:50:00",61785,13.81,32.69,"NAN","NAN","NAN",27.9364,28.27096,29.13149,27.96575,19.89651,18.26766,16.36352,15.51043,14.68035,13.19479,10.14383,109.9707,19.27828,-0.097324,-0.931708,13.389,260527,154509,18.759,30.61,34.75,22.59,103.15,9.62,1.04,4,0.23,0.27,3.85,11.93,4.22,0,1.68,1.188,6.42,12.44,1.21,8.657803,13.2197
"2026-05-27 15:00:00",61786,13.63,32.84,"NAN","NAN","NAN",29.5661,29.40554,30.63574,29.2214,20.03915,18.35339,16.41983,15.5512,14.80682,13.15124,10.36383,112.7742,19.46345,-0.095674,-0.917184,13.45123,260527,155509,18.834,30.65,34.74,22.58,103.2,9.61,0.77,2.98,0.19,0.23,3.85,11.95,3.09,0,1.68,1.186,6.43,12.14,1.21,8.660574,13.32749
"2026-05-27 15:10:00",61787,13.69,32.96,"NAN","NAN","NAN",28.8254,28.67602,29.82778,28.71285,20.19897,18.47686,16.5447,15.58801,14.86633,13.12582,10.49728,114.5099,19.58733,-0.095661,-0.916074,13.40282,260527,160509,18.976,30.64,34.62,22.5,108.71,10.09,1.43,5.53,0.4,0.44,3.83,11.86,4.71,0,1.67,1.18,6.43,12.44,1.21,8.657643,13.27969
"2026-05-27 15:20:00",61788,13.93,32.89,"NAN","NAN","NAN",29.40661,29.39153,30.40392,29.35446,20.27197,18.49099,16.67236,15.62634,14.89712,13.03607,10.52659,115.0194,19.66997,-0.096892,-0.927108,13.36624,260527,161509,19.075,30.67,34.58,22.48,112.4,10.41,1.4,5.42,0.37,0.41,3.84,11.91,4.65,0,1.66,1.174,6.42,12.44,1.21,8.654327,13.24692
"2026-05-27 15:30:00",61789,13.98,32.9,"NAN","NAN","NAN",28.0762,28.88433,28.69427,28.61431,20.57553,18.66836,16.81994,15.63162,14.9038,13.00958,10.72314,117.6976,19.89653,-0.096929,-0.924409,13.21783,260527,162509,19.301,30.98,34.77,22.6,114.05,10.52,1.13,4.35,0.3,0.34,3.8,11.77,4.77,0,1.65,1.164,6.42,12.45,1.2,8.657548,13.09068
"2026-05-27 15:40:00",61790,13.71,32.84,"NAN","NAN","NAN",29.07314,29.09094,29.70638,29.57281,20.79772,18.77758,16.88653,15.66189,14.92517,13.06607,10.18301,112.0759,20.03438,-0.096492,-0.921306,13.2701,260527,163509,19.499,31,34.64,22.52,115.21,10.58,1.03,3.96,0.25,0.29,3.85,11.94,5.03,0,1.65,1.16,6.43,12.45,1.2,8.656569,13.17345
"2026-05-27 15:50:00",61791,13.59,32.69,"NAN","NAN","NAN",28.45281,29.55825,29.48687,29.91097,21.59246,18.90597,16.9866,15.54415,14.95822,13.18984,10.59863,117.2787,20.3055,-0.095424,-0.912031,13.31553,260527,164509,19.552,31.04,34.65,22.52,117.88,10.81,1.1,4.24,0.32,0.36,3.87,12,4.97,0,1.64,1.154,6.43,12.19,1.2,8.660078,13.32582
"2026-05-27 16:00:00",61792,13.96,32.53,"NAN","NAN","NAN",27.44506,28.50704,28.12579,28.44226,21.61697,18.99874,16.96618,15.47827,14.99069,13.04309,10.71191,118.7949,20.41756,-0.097203,-0.929061,13.31673,260527,165509,19.717,31.22,34.73,22.57,117.96,10.79,1.02,3.93,0.29,0.33,3.88,12.02,5.06,0,1.63,1.148,6.43,12.24,1.2,8.658923,13.13679
"2026-05-27 16:10:00",61793,13.95,32.26,"NAN","NAN","NAN",28.99838,29.85559,29.44531,30.18929,21.49188,19.20202,17.02865,15.64514,15.01373,13.10617,10.5382,117.7018,20.77863,-0.097102,-0.927594,13.29227,260527,170510,19.793,31.29,34.74,22.58,119.37,10.9,1.07,4.13,0.31,0.35,3.85,11.92,5.09,0,1.62,1.142,6.42,12.16,1.2,8.655435,13.29801
"2026-05-27 16:20:00",61794,13.64,32.15,"NAN","NAN","NAN",29.84942,31.25009,30.69924,31.3619,21.95724,19.48995,17.35076,15.69528,15.04614,13.16464,10.10328,113.865,21.23899,-0.095246,-0.911642,13.38036,260527,171009,19.925,31.72,35.12,22.83,116.47,10.61,0.97,3.76,0.3,0.34,3.85,11.94,5.41,0,1.61,1.136,6.43,12.42,1.2,8.656385,13.36036
"2026-05-27 16:30:00",61795,13.69,32.22,"NAN","NAN","NAN",28.32849,29.94952,29.02752,29.94482,22.2015,19.76126,17.60351,15.71569,15.07058,13.12188,9.89936,111.9725,21.42554,-0.096627,-0.923987,13.33769,260527,172509,20.363,31.85,34.94,22.71,120.66,10.89,0.85,3.3,0.2,0.24,3.8,11.79,5.62,0,1.58,1.117,6.43,12.39,1.2,8.662579,13.20453
"2026-05-27 16:40:00",61796,13.84,32.45,"NAN","NAN","NAN",29.72997,30.99716,30.90139,31.36532,22.70385,19.77505,17.50314,15.60461,15.08343,13.08431,9.87686,112.1399,21.61975,-0.096468,-0.921074,13.26995,260527,173509,20.456,31.76,34.78,22.6,120.81,10.89,0.96,3.69,0.23,0.28,3.78,11.72,4.24,0,1.58,1.111,6.43,12.37,1.2,8.655062,13.18294
"2026-05-27 16:50:00",61797,13.77,32.72,"NAN","NAN","NAN",30.57748,33.1329,32.29217,33.41058,23.33981,19.93307,17.30801,15.46881,15.04974,13.17474,10.11538,114.9967,21.68654,-0.095711,-0.915539,13.35303,260527,174509,20.708,32.08,34.95,22.72,119.72,10.73,0.86,3.34,0.26,0.3,3.76,11.65,5.48,0,1.56,1.102,6.43,12.12,1.2,8.654521,13.26773
"2026-05-27 17:00:00",61798,13.4,32.85,"NAN","NAN","NAN",29.87768,30.64663,30.87008,30.23113,23.72875,19.77304,16.88693,15.4642,14.99386,13.20596,9.71154,110.1224,21.55401,-0.095453,-0.913791,13.3887,260527,175509,20.78,32.2,35.02,22.76,121.02,10.84,0.81,3.11,0.16,0.2,3.79,11.75,5.59,0,1.56,1.099,6.42,11.85,1.2,8.655294,13.2957
"2026-05-27 17:10:00",61799,13.88,32.68,"NAN","NAN","NAN",28.54577,29.47528,29.79812,29.82907,23.45663,19.46557,16.56765,15.4393,14.89489,13.28124,9.6566,109.2128,21.419,-0.09482,-0.908543,13.42908,260527,180509,20.403,31.62,34.66,22.53,120.2,10.84,1.1,4.26,0.25,0.29,3.81,11.81,4.74,0,1.56,1.097,6.43,12.09,1.2,8.653546,13.40532
"2026-05-27 17:20:00",61800,13.96,32.44,"NAN","NAN","NAN",28.42263,30.50985,29.93868,31.23391,23.03564,18.88241,16.43914,15.38497,14.63415,13.34109,9.77411,110.7331,21.50806,-0.094645,-0.908323,13.50143,260527,181509,20.357,31.68,34.77,22.6,116.75,10.54,1.1,4.23,0.21,0.25,3.72,11.53,4.34,0,1.55,1.096,6.42,12.42,1.2,8.656078,13.48178
"2026-05-27 17:30:00",61801,13.77,32.31,"NAN","NAN","NAN",30.94833,33.46523,33.12109,33.9804,22.29409,18.62084,16.41906,15.35055,14.42605,13.40487,10.07138,113.4517,21.21477,-0.094607,-0.908548,13.53072,260527,182509,19.872,31.19,34.57,22.47,110.37,10.06,1.12,4.31,0.2,0.24,3.78,11.73,4.43,0,1.55,1.094,6.43,12.56,1.2,8.655772,13.48377
"2026-05-27 17:40:00",61802,13.49,32.21,"NAN","NAN","NAN",31.44021,32.53817,33.23129,32.50607,22.24911,18.30761,16.08773,15.34332,14.37356,13.38555,10.06756,112.826,20.95105,-0.094752,-0.910036,13.53556,260527,183509,19.524,31.01,34.63,22.51,107.22,9.84,1.58,6.11,0.34,0.38,3.83,11.88,4.39,0,1.56,1.102,6.43,12.3,1.2,8.655469,13.48152
"2026-05-27 17:50:00",61803,13.97,31.96,"NAN","NAN","NAN",30.60354,34.49352,32.6087,34.67672,22.25421,17.89523,16.09747,15.3366,14.41238,13.6816,10.33808,115.3069,20.70808,-0.093723,-0.903543,13.7053,260527,184509,19.242,30.8,34.6,22.49,107.47,9.92,1.32,5.08,0.28,0.32,3.83,11.88,4.06,0,1.58,1.114,6.43,11.91,1.2,8.65507,13.76653
"2026-05-27 18:00:00",61804,13.57,31.69,"NAN","NAN","NAN",29.3536,30.09985,30.97686,29.77935,21.91805,17.79919,16.04721,15.34774,14.44253,13.91931,10.05771,110.8422,20.10056,-0.092171,-0.893465,13.95408,260527,185509,18.942,30.73,34.75,22.59,104.03,9.66,0.71,2.74,0.14,0.18,3.87,12.01,3.91,0,1.6,1.125,6.43,12.39,1.2,8.654536,14.02122
"2026-05-27 18:10:00",61805,13.38,31.38,"NAN","NAN","NAN",28.56716,28.48916,29.31585,27.6452,21.92123,17.77587,15.94958,15.35836,14.52386,13.98861,10.14404,111.7425,20.07741,-0.091258,-0.886834,14.0682,260527,190509,18.719,30.51,34.67,22.53,104.33,9.729999,2.74,10.6,0.43,0.47,3.86,11.97,3.15,0,1.61,1.137,6.43,11.9,1.19,8.65349,14.12053
"2026-05-27 18:20:00",61806,13.27,30.98,"NAN","NAN","NAN",26.75375,26.41354,27.34588,26.06307,21.73644,17.82641,15.93426,15.35556,14.67596,14.17648,10.35263,114.2408,20.16615,-0.092159,-0.899102,14.24699,260527,191509,18.684,30.64,34.84,22.65,101.5,9.479999,1.4,5.41,0.29,0.33,3.87,12.01,4.24,0,1.62,1.144,6.42,11.77,1.19,8.654966,14.25893
"2026-05-27 18:30:00",61807,13.29,30.46,"NAN","NAN","NAN",25.23641,24.32629,25.24508,21.64849,21.5653,17.72854,15.94482,15.45022,14.95132,13.56195,10.32644,113.1676,19.81848,-0.097648,-0.948859,14.06472,260527,192509,18.748,30.59,34.73,22.58,99.81,9.310001,0.83,3.19,0.1,0.14,3.88,12.03,4.16,0,1.63,1.151,6.43,11.72,1.19,8.624687,13.66093
"2026-05-27 18:40:00",61808,13.43,29.66,"NAN","NAN","NAN",25.51153,25.94244,25.30572,25.2611,22.09713,18.03893,15.98767,15.48837,15.11486,13.68341,10.51043,116.1401,20.23486,-0.094561,-0.917441,13.9943,260527,193509,18.815,30.56,34.66,22.53,108.21,10.08,1.45,5.61,0.28,0.32,3.86,11.98,4.17,0,1.64,1.154,6.43,11.94,1.19,8.62908,13.82329
"2026-05-27 18:50:00",61809,13.31,28.78,"NAN","NAN","NAN",24.78527,24.94998,24.27404,24.91104,23.9331,18.11184,16.04815,15.51763,15.2264,13.55691,10.35856,116.3885,21.08356,-0.095113,-0.921972,13.95364,260527,194510,18.917,30.65,34.67,22.54,108.73,10.1,1.47,5.69,0.29,0.33,3.85,11.92,4.28,0,1.63,1.148,6.42,11.77,1.19,8.62429,13.75392
"2026-05-27 19:00:00",61810,13.22,28,"NAN","NAN","NAN",22.96224,22.87576,23.13497,22.87457,25.45996,18.38806,16.1094,15.54577,15.29882,13.46716,10.16503,115.5719,21.69145,-0.095583,-0.923744,13.81703,260527,195509,19.482,30.98,34.63,22.51,115.05,10.57,1.38,5.35,0.29,0.33,3.85,11.93,4.39,0,1.6,1.129,6.43,11.72,1.19,8.625571,13.64341
"2026-05-27 19:10:00",61811,13.19,27.33,"NAN","NAN","NAN",22.31533,22.35208,22.57031,22.37576,25.47375,18.4862,16.32778,15.62515,15.34609,13.24536,10.16368,120.284,23.79662,-0.096611,-0.927643,13.52312,260527,200509,19.851,31.27,34.68,22.54,117.79,10.74,1.49,5.75,0.27,0.31,3.81,11.83,4.53,0,1.56,1.099,6.42,11.66,1.19,8.623715,13.33813
"2026-05-27 19:20:00",61812,13.17,26.77,"NAN","NAN","NAN",22.23925,22.33502,22.53835,22.33404,25.31011,18.87844,16.30627,15.71316,15.37731,13.18539,9.81177,118.6716,24.96606,-0.095712,-0.918548,13.50082,260527,201509,20.446,31.61,34.63,22.51,119.26,10.75,1.3,5.03,0.19,0.23,3.71,11.5,4.83,0,1.51,1.062,6.43,11.66,1.19,8.62407,13.30258
"2026-05-27 19:30:00",61813,13.17,26.34,"NAN","NAN","NAN",22.17397,22.3442,22.50555,22.40762,25.27865,19.02731,16.44888,15.80688,15.42004,13.03756,9.76011,118.5835,25.21262,-0.097977,-0.939172,13.44729,260527,202509,21.204,32.16,34.67,22.54,119.77,10.63,1.23,4.77,0.25,0.29,3.62,11.24,5.14,0,1.44,1.016,6.43,11.64,1.19,8.621748,13.20303
"2026-05-27 19:40:00",61814,13.11,26.02,"NAN","NAN","NAN",22.18978,22.30477,22.52789,22.3117,25.33462,18.90289,16.53082,15.84179,15.40786,13.08172,9.73034,118.2274,25.2152,-0.097067,-0.93006,13.42847,260527,203509,21.381,32.22,34.61,22.5,119.29,10.56,1.2,4.62,0.21,0.25,3.64,11.29,5.79,0,1.39,0.984,6.43,11.63,1.19,8.622913,13.17513
"2026-05-27 19:50:00",61815,13.13,25.81,"NAN","NAN","NAN",22.04171,22.21478,22.4338,22.29107,25.40521,19.01577,16.57263,15.84362,15.20529,13.19165,9.68711,117.8394,25.27872,-0.09592,-0.917731,13.36275,260527,204508,22.033,32.55,34.5,22.43,118.56,10.36,1.56,6.01,0.26,0.3,3.51,10.88,5.24,0,1.37,0.967,6.42,11.63,1.19,8.622018,13.33521
"2026-05-27 20:00:00",61816,13.13,25.65,"NAN","NAN","NAN",21.90081,22.02749,22.25555,22.03237,25.23455,18.89999,16.56765,15.85299,14.84341,13.21917,9.58903,116.2678,25.10182,-0.095275,-0.912369,13.40236,260527,205509,22.418,32.35,34.02,22.11,121.03,10.49,1.62,6.24,0.27,0.31,3.71,11.49,5.73,0,1.37,0.965,6.43,11.62,1.19,8.622374,13.37402
"2026-05-27 20:10:00",61817,13.14,25.52,"NAN","NAN","NAN",21.61328,21.65981,21.82183,21.7441,25.1593,18.3735,16.54223,15.87472,14.90872,13.32272,9.55535,115.3997,24.88606,-0.094677,-0.907478,13.4441,260527,210509,22.105,32.72,34.63,22.51,119.32,10.41,1.51,5.85,0.23,0.27,3.58,11.11,5.41,0,1.37,0.966,6.43,11.62,1.19,8.621246,13.46716
"2026-05-27 20:20:00",61818,13.15,25.37,"NAN","NAN","NAN",20.81054,20.86175,21.10525,21.02828,25.10092,18.19589,16.58712,15.8027,14.97653,13.45867,9.2788,111.9428,24.82948,-0.094527,-0.910773,13.67953,260527,211509,20.71,31.92,34.77,22.6,118.22,10.6,1.26,4.87,0.24,0.28,3.79,11.76,5.4,0,1.37,0.968,6.43,11.61,1.19,8.620739,13.56693
"2026-05-27 20:30:00",61819,12.9,25.19,"NAN","NAN","NAN",20.61865,20.72509,21.18362,20.89266,25.00912,17.88207,16.49578,15.79016,14.91946,13.47103,9.50697,114.5156,24.74458,-0.09405,-0.904226,13.5818,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.621759,13.52608
"2026-05-27 20:40:00",61820,12.95,25.13,"NAN","NAN","NAN",20.42636,20.57888,20.84277,20.8601,24.91174,17.52349,16.51959,15.7445,14.9205,13.52651,9.66209,111.8412,22.62463,-0.093878,-0.905323,13.71953,260527,213509,19.584,30.94,34.51,22.43,116.64,10.69,1.39,5.37,0.28,0.32,3.85,11.93,4.69,0,1.42,1.001,6.43,11.45,1.19,8.622229,13.56942
"2026-05-27 20:50:00",61821,12.83,25.16,"NAN","NAN","NAN",20.39321,20.5592,20.79955,21.03454,24.86868,17.53424,16.61666,15.76,14.90426,13.52349,10.21945,115.428,21.3521,-0.094302,-0.910454,13.77161,260527,214509,18.49,30.71,35.07,22.79,99.84,9.36,1.5,5.78,0.22,0.26,3.86,11.96,3.64,0,1.48,1.04,6.43,11.36,1.19,8.62161,13.60484
"2026-05-27 21:00:00",61822,13.05,25.17,"NAN","NAN","NAN",20.13299,20.26559,20.55236,20.76248,24.79467,17.54531,16.60403,15.77246,14.56539,13.51214,10.13121,112.4607,20.46521,-0.094935,-0.916063,13.74648,260527,215509,18.288,30.64,35.15,22.85,93.74,8.82,1.48,5.72,0.3,0.34,3.81,11.8,4.07,0,1.53,1.078,6.43,11.49,1.19,8.621418,13.59361
"2026-05-27 21:10:00",61823,13.11,25,"NAN","NAN","NAN",20.06225,20.30889,20.69222,20.74969,24.63803,17.62362,16.53475,15.77764,14.4306,13.3861,9.88792,108.2274,19.75632,-0.095294,-0.917362,13.64015,260527,220509,18.204,30.44,34.98,22.74,92.06,8.68,1.71,6.59,0.31,0.35,3.87,11.99,3.36,0,1.58,1.114,6.43,11.6,1.19,8.621556,13.5802
"2026-05-27 21:20:00",61824,13.11,24.76,"NAN","NAN","NAN",19.94549,20.12734,20.6423,20.53518,24.25195,17.76626,16.49844,15.72473,14.56182,13.52712,9.42407,101.7635,19.08152,-0.095807,-0.92421,13.73347,260527,221510,18.121,30.58,35.21,22.88,86.51,8.17,1.43,5.53,0.3,0.34,3.87,12,2.86,0,1.62,1.143,6.43,11.6,1.19,8.620817,13.70476
"2026-05-27 21:30:00",61825,13.11,24.5,"NAN","NAN","NAN",19.81771,20.00292,20.49966,20.38418,23.74838,17.76055,16.49636,15.60168,14.61392,13.68585,9.30902,100.1091,18.87807,-0.093576,-0.904322,13.81582,260527,222509,18.19,30.43,34.98,22.74,89.12,8.4,1.87,7.24,0.37,0.41,3.89,12.07,3.23,0,1.65,1.164,6.43,11.59,1.19,8.62095,13.84849
"2026-05-27 21:40:00",61826,13.1,24.23,"NAN","NAN","NAN",19.63406,19.62893,20.20181,20.1264,22.26769,17.65652,16.51916,15.56155,14.58889,13.62567,9.11425,97.74026,18.73974,-0.093339,-0.902067,13.81734,260527,223509,18.258,30.43,34.92,22.7,91.06,8.58,1.82,7.03,0.35,0.39,3.88,12.03,3.23,0,1.67,1.181,6.43,11.57,1.19,8.621936,13.84271
"2026-05-27 21:50:00",61827,13.1,23.94,"NAN","NAN","NAN",19.48364,19.48519,20.02456,20.05374,21.30136,17.61642,16.48242,15.62167,14.64825,13.54034,9.24061,98.95076,18.66773,-0.094884,-0.915203,13.72861,260527,224509,18.23,30.45,34.97,22.73,92.5,8.72,1.52,5.89,0.35,0.39,3.87,12,3.15,0,1.69,1.192,6.43,11.58,1.19,8.621436,13.71324
"2026-05-27 22:00:00",61828,13.11,23.63,"NAN","NAN","NAN",19.2575,19.44299,19.9468,19.89218,21.40139,17.60494,16.40109,15.69613,14.77523,13.60604,8.912354,95.23554,18.56442,-0.094084,-0.909225,13.81536,260527,225509,18.132,30.5,35.1,22.82,90.28,8.520001,1.65,6.37,0.34,0.38,3.87,11.99,3.39,0,1.7,1.199,6.43,11.58,1.19,8.621645,13.66601
"2026-05-27 22:10:00",61829,13.11,23.34,"NAN","NAN","NAN",19.01885,18.97457,19.63326,19.51095,21.21157,17.64318,16.43109,15.69137,14.88595,13.73446,9.20698,98.70485,18.72475,-0.093053,-0.902906,13.99915,260527,230509,18.074,30.45,35.09,22.81,87.5,8.270001,1.27,4.91,0.26,0.31,3.87,12.01,5.11,0,1.71,1.207,6.43,11.56,1.19,8.620467,13.89954
"2026-05-27 22:20:00",61830,13.1,23.07,"NAN","NAN","NAN",18.90426,19.11761,19.48168,19.5845,22.151,17.76068,16.61889,15.76803,14.90924,13.51513,9.156979,98.21275,18.74686,-0.094332,-0.910402,13.75481,260527,231509,18.107,30.37,34.97,22.73,89.08,8.42,1.58,6.09,0.26,0.3,3.84,11.91,3.45,0,1.71,1.202,6.43,11.57,1.2,8.619944,13.63202
"2026-05-27 22:30:00",61831,13.09,22.8,"NAN","NAN","NAN",18.65554,18.86007,19.19982,19.35955,23.34979,17.89727,16.73171,15.79309,14.94778,13.39617,9.54476,102.9732,19.0364,-0.09529,-0.918335,13.68999,260527,232509,18.236,30.47,34.99,22.74,91.46,8.62,1.4,5.4,0.38,0.42,3.91,12.11,3.43,0,1.71,1.205,6.42,11.57,1.2,8.619311,13.56925
"2026-05-27 22:40:00",61832,13.09,22.56,"NAN","NAN","NAN",18.5285,18.73351,19.10739,19.31161,24.45556,18.00366,16.94033,15.83639,14.96459,13.48001,9.853619,106.7359,19.23703,-0.094571,-0.912578,13.7483,260527,233509,18.484,30.54,34.88,22.67,93.4,8.76,1.53,5.92,0.31,0.35,3.86,11.98,3.66,0,1.7,1.196,6.42,11.57,1.2,8.619302,13.62017
"2026-05-27 22:50:00",61833,13.1,22.32,"NAN","NAN","NAN",18.30926,18.4624,18.93295,19.10742,24.54708,18.17214,17.06075,15.86013,14.95965,13.41519,9.75245,106.1323,19.46864,-0.094836,-0.912784,13.63152,260527,234509,18.772,30.57,34.7,22.56,100.29,9.35,1.4,5.41,0.31,0.35,3.89,12.06,4.03,0,1.69,1.19,6.42,11.55,1.2,8.619648,13.50763
"2026-05-27 23:00:00",61834,13.09,22.1,"NAN","NAN","NAN",18.14758,18.19659,18.72939,18.79223,24.67312,18.31527,17.11859,15.92822,14.84982,13.40389,9.8667,108.2211,19.86121,-0.094699,-0.90971,13.5442,260527,235509,18.841,30.53,34.6,22.49,106.98,9.96,0.91,3.52,0.24,0.29,3.89,12.07,3.4,0,1.67,1.18,6.43,11.56,1.2,8.618914,13.51282
"2026-05-27 23:10:00",61835,13.07,21.91,"NAN","NAN","NAN",17.96334,18.16775,18.54205,18.71423,24.64919,18.40356,17.15362,15.93157,14.84246,13.43954,9.95272,109.5893,20.05649,-0.094607,-0.910675,13.63621,260528,509,19.015,30.61,34.57,22.47,110.21,10.22,1.63,6.3,0.39,0.43,3.85,11.95,4.35,0,1.65,1.163,6.42,11.55,1.2,8.61955,13.60784
"2026-05-27 23:20:00",61836,13.07,21.73,"NAN","NAN","NAN",17.82,17.92138,18.4096,18.62197,24.66772,18.52801,17.16625,15.91271,14.87112,13.39144,9.98973,110.1009,20.10412,-0.094537,-0.908961,13.58484,260528,1509,19.16,30.69,34.54,22.45,111.71,10.33,1.45,5.59,0.3,0.34,3.91,12.12,4.1,0,1.64,1.157,6.42,11.56,1.2,8.619647,13.50356
"2026-05-27 23:30:00",61837,13.06,21.55,"NAN","NAN","NAN",17.68286,17.76003,18.28512,18.69549,24.57696,18.59823,17.1864,15.94842,14.90927,13.42166,10.1849,112.1602,20.06303,-0.094313,-0.906875,13.58787,260528,2510,19.328,30.8,34.54,22.45,112.18,10.34,1.51,5.85,0.33,0.37,3.92,12.15,4.89,0,1.64,1.157,6.43,11.55,1.2,8.61951,13.51177
"2026-05-27 23:40:00",61838,13.06,21.38,"NAN","NAN","NAN",17.91061,17.99084,18.37939,18.75164,23.80355,18.70852,17.24511,16.01461,14.9566,13.3829,9.90188,109.0419,20.06213,-0.095107,-0.914079,13.56649,260528,3509,19.357,30.79,34.51,22.43,112.43,10.35,1.63,6.29,0.34,0.39,3.92,12.17,3.81,0,1.64,1.156,6.43,11.54,1.2,8.620162,13.48293
"2026-05-27 23:50:00",61839,13.05,21.32,"NAN","NAN","NAN",17.88073,17.97091,18.34298,18.7716,22.78231,18.8439,17.26428,16.05953,14.92828,13.35241,10.35731,114.3978,20.21259,-0.095165,-0.914195,13.54466,260528,4509,19.459,30.9,34.56,22.47,112.18,10.31,1.46,5.62,0.31,0.35,3.88,12.04,3.91,0,1.64,1.159,6.42,11.54,1.2,8.619607,13.4559
"2026-05-28 00:00:00",61840,13.05,21.34,"NAN","NAN","NAN",18.11697,18.35888,18.64703,18.97152,22.34298,18.91805,17.24978,15.97192,14.91363,13.33969,10.17159,112.4054,20.23902,-0.095528,-0.917631,13.54254,260528,5509,19.428,30.93,34.61,22.5,114.65,10.54,1.57,6.06,0.36,0.4,3.9,12.08,4.6,0,1.64,1.156,6.42,11.54,1.19,8.619512,13.45535
"2026-05-28 00:10:00",61841,13.06,21.43,"NAN","NAN","NAN",18.47549,18.8901,19.06191,19.29479,22.12899,18.94647,17.16989,15.89608,14.78179,13.36822,10.04481,111.0017,20.23783,-0.094867,-0.911293,13.54314,260528,10510,19.479,30.92,34.56,22.47,109.86,10.09,1.24,4.78,0.38,0.42,3.88,12.04,4.16,0,1.64,1.157,6.42,11.54,1.19,8.618654,13.51134
"2026-05-28 00:20:00",61842,13.05,21.57,"NAN","NAN","NAN",18.80447,19.13131,19.32153,19.55349,21.73477,19.0075,17.15411,15.77709,14.47457,13.42172,10.18163,112.5085,20.2356,-0.094167,-0.904638,13.54619,260528,11509,19.519,30.95,34.56,22.47,108.58,9.97,4.14,16,0.3,0.34,3.86,11.98,4.25,0,1.64,1.158,6.43,11.53,1.19,8.618863,13.54543
"2026-05-28 00:30:00",61843,12.89,21.85,"NAN","NAN","NAN",19.06567,19.22958,19.44897,19.84204,22.31042,19.04016,17.11743,15.53283,14.44433,13.39648,10.21399,112.8307,20.21972,-0.094546,-0.908204,13.54254,260528,12509,19.55,30.94,34.54,22.45,112.01,10.28,1.27,4.92,0.3,0.34,3.9,12.08,4.1,0,1.64,1.156,6.43,11.4,1.19,8.619156,13.53395
