Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,RDO_mgL_6,RDOsat_percent_6,RDOTemp_C_6,RDO_mgL_8,RDOsat_percent_8,RDOTemp_C_8,RDO_mgL_13,RDOsat_percent_13,RDOTemp_C_13,EXOTemp_C_1.5,EXOCond_uScm_1.5,EXOSpCond_uScm_1.5,EXOTDS_mgL_1.5,EXODOsat_percent_1.5,EXODO_mgL_1.5,EXOChla_RFU_1.5,EXOChla_ugL_1.5,EXOBGAPC_RFU_1.5,EXOBGAPC_ugL_1.5,EXOfDOM_RFU_1.5,EXOfDOM_QSU_1.5,EXOTurbidity_FNU_1.5,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_RDO_mgL_6,Flag_RDOsat_percent_6,Flag_RDOTemp_C_6,Flag_RDO_mgL_8,Flag_RDOsat_percent_8,Flag_RDOTemp_C_8,Flag_RDO_mgL_13,Flag_RDOsat_percent_13,Flag_RDOTemp_C_13,Flag_EXOTemp_C_1.5,Flag_EXOCond_uScm_1.5,Flag_EXOSpCond_uScm_1.5,Flag_EXOTDS_mgL_1.5,Flag_EXODOsat_percent_1.5,Flag_EXODO_mgL_1.5,Flag_EXOChla_RFU_1.5,Flag_EXOChla_ugL_1.5,Flag_EXOBGAPC_RFU_1.5,Flag_EXOBGAPC_ugL_1.5,Flag_EXOfDOM_RFU_1.5,Flag_EXOfDOM_QSU_1.5,Flag_EXOTurbidity_FNU_1.5,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
BVR,50,2026-03-12 06:50:00,NA,NA,NA,NA,NA,NA,NA,15.75231,15.69934,15.67977,15.38952,6.0216,5.724786,NA,NA,NA,10.42714,105.3915,15.88828,10.42443,83.33776,5.806633,15.855,29.99,36.33,23.62,106.32,10.53,0.54,1.57,0,0,2.1,6.960001,6.05,1.58,1.115,6.44,11.34,1.19,8.609982,6.0661628181000005,5.81106,50793,12.88,10.66,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,15.73855,15.71697,15.74121,14.82412,6.120935,5.739282,NA,NA,NA,10.46603,105.7196,15.85941,10.64483,85.1149,5.813698,15.779,29.94,36.34,23.62,106.06,10.52,0.5700000000000001,1.6900000000000002,0,0,2.1,6.960001,5.5,1.6,1.13,6.44,11.34,1.19,8.578061,6.04367287755,5.834173,50794,12.87,10.28,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 07:10:00,NA,NA,NA,NA,NA,NA,NA,15.6903,15.67236,15.69006,15.58843,6.119378,5.732782,NA,NA,NA,10.47812,105.754,15.82036,10.5723,84.52375,5.808441,15.75,29.93,36.35,23.63,105.91,10.51,0.52,1.4799999999999998,0,0,2.11,6.970000000000001,4.9399999999999995,1.61,1.138,6.44,11.32,1.19,8.590973,6.05277002715,5.827942,50795,12.87,10,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 07:20:00,NA,NA,NA,NA,NA,NA,NA,15.63327,15.60165,15.6318,15.27188,6.232568,5.729425,NA,NA,NA,10.47262,105.549,15.75391,10.53636,84.23298,5.806808,15.681,29.87,36.34,23.62,105.69,10.5,0.48999999999999994,1.3499999999999999,0,0,2.12,7.01,4.85,1.62,1.139,6.44,11.34,1.19,8.586107,6.04934168685,5.814501,50796,12.87,9.72,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 07:30:00,NA,NA,NA,NA,NA,NA,NA,15.56652,15.53216,15.51568,15.22784,6.45083,5.721033,NA,NA,NA,10.46592,105.3411,15.69147,10.25966,82.01706,5.804985,15.625,29.82,36.33,23.61,105.47,10.49,0.54,1.55,0,0,2.12,7,5.37,1.62,1.138,6.44,11.33,1.19,8.59403,6.0549238365,5.809482,50797,12.87,9.42,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 07:40:00,NA,NA,NA,NA,NA,NA,NA,15.50305,15.46243,15.47143,15.35424,6.347436,5.712,NA,NA,NA,10.4718,105.2371,15.61884,10.20741,81.55285,5.782639,15.528,29.75,36.32,23.61,105.2,10.49,0.52,1.49,0,0,2.1,6.970000000000001,6.47,1.61,1.134,6.44,11.34,1.19,8.56297,6.0330405135000005,5.798464,50798,12.88,9.12,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 07:50:00,NA,NA,NA,NA,NA,NA,NA,15.4259,15.39651,15.39624,15.29681,6.278375,5.736963,NA,NA,NA,10.48439,105.2117,15.55143,10.2522,81.96298,5.807625,15.482,29.72,36.32,23.61,105.05,10.48,0.49999999999999994,1.4200000000000002,0,0,2.12,7.01,6.54,1.61,1.132,6.44,11.36,1.19,8.55965,6.0307014075,5.821399,50799,12.88,8.8,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 08:00:00,NA,NA,NA,NA,NA,NA,NA,15.36352,15.30615,15.29092,15.06024,9.009974,5.724939,NA,NA,NA,10.48066,105.0011,15.4744,10.07892,80.56237,5.800232,15.422,29.69,36.33,23.62,104.93,10.48,0.48000000000000004,1.32,0,0,2.11,6.99,5.77,1.61,1.132,6.44,11.33,1.19,8.587603,6.05039569365,5.80701,50800,12.86,8.5,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 08:10:00,NA,NA,NA,NA,NA,NA,NA,15.2647,15.12921,15.21292,15.18002,12.92758,5.837823,NA,NA,NA,10.4808,104.7992,15.38386,10.55888,84.62194,5.904053,15.334,29.63,36.34,23.62,104.83,10.49,0.52,1.4999999999999998,0,0,2.13,7.0600000000000005,5.989999999999999,1.64,1.155,6.44,11.33,1.19,8.497526,5.9869319433,5.924852,50801,12.87,8.2,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 08:20:00,NA,NA,NA,NA,NA,NA,NA,15.13009,15.10662,15.14602,15.14584,14.11355,5.738336,NA,NA,NA,10.46899,104.4072,15.2619,10.009,80.03469,5.815521,15.205,29.52,36.32,23.61,104.59,10.5,0.54,1.5599999999999998,0,0,2.12,7.02,6.8,1.65,1.164,6.44,11.35,1.19,8.581872,6.046357917600001,5.830312,50802,12.87,7.866,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 08:30:00,NA,NA,NA,NA,NA,NA,NA,15.08847,15.05294,15.08178,15.03567,11.99038,5.732965,NA,NA,NA,10.47776,104.3833,15.21238,9.90871,79.2189,5.808609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.581976,6.0464311908,5.813771,50803,12.71,7.636,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,0,0
BVR,50,2026-03-12 08:40:00,NA,NA,NA,NA,NA,NA,NA,15.02789,14.96609,14.98071,14.80233,13.62762,5.764703,NA,NA,NA,10.45032,103.9636,15.14693,9.94682,79.57463,5.833923,15.118,29.45,36.31,23.6,104.17,10.48,0.54,1.5399999999999998,0,0,2.12,7.02,6.3,1.61,1.138,6.44,11.21,1.2,8.539474,6.0164864067,5.856192,50804,12.72,7.544,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 08:50:00,NA,NA,NA,NA,NA,NA,NA,14.94519,14.90698,14.95266,14.93576,13.19049,5.733056,NA,NA,NA,10.44568,103.7275,15.06208,9.7937,78.31311,5.815521,15.031,29.39,36.3,23.59,104.01,10.48,0.54,1.5599999999999998,0,0,2.11,6.99,7.29,1.64,1.156,6.44,11.14,1.2,8.603224,6.061401469200001,5.807963,50805,12.71,7.429,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 09:00:00,NA,NA,NA,NA,NA,NA,NA,14.92788,14.86984,14.90997,14.88046,13.18786,5.738733,NA,NA,NA,10.43039,103.5336,15.04316,9.92808,79.40753,5.825378,14.998,29.36,36.29,23.59,103.93,10.48,0.54,1.57,0,0,2.11,6.99,7.109999999999999,1.65,1.16,6.44,11.24,1.2,8.515402,5.9995264791,5.824812,50806,12.79,7.236,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 09:10:00,NA,NA,NA,NA,NA,NA,NA,14.85366,14.7756,14.78756,14.71325,7.176446,5.700769,NA,NA,NA,10.42867,103.3209,14.95555,9.78323,78.15993,5.780655,14.881,29.25,36.26,23.57,103.51,10.46,0.52,1.49,0,0,2.1,6.970000000000001,7.879999999999999,1.66,1.167,6.44,11.34,1.2,8.463674,5.9630815167,5.800161,50807,12.88,6.86,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 09:20:00,NA,NA,NA,NA,NA,NA,NA,14.70303,14.65277,14.67251,14.71823,11.03555,5.743677,NA,NA,NA,10.4415,103.1712,14.83167,10.10683,80.79764,5.806137,14.818,29.21,36.26,23.57,103.28,10.46,0.53,1.4999999999999998,0,0,2.12,7.02,7.22,1.66,1.168,6.44,11.34,1.2,8.575382,6.0417853881,5.827167,50808,12.88,6.424,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 09:30:00,NA,NA,NA,NA,NA,NA,NA,14.64596,14.60971,14.59701,14.52703,11.35455,5.735803,NA,NA,NA,10.44339,103.0353,14.76247,10.0656,80.4683,5.80632,14.712,29.13,36.25,23.56,103.13,10.46,0.55,1.5799999999999998,0,0,2.12,7.01,7.67,1.66,1.17,6.44,11.31,1.2,8.593339,6.05443699245,5.815574,50809,12.87,5.989,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 09:40:00,NA,NA,NA,NA,NA,NA,NA,14.61895,14.57604,14.58459,14.48126,9.431422,5.744104,NA,NA,NA,10.43213,102.8756,14.74065,9.98764,79.84896,5.808105,14.63,29.05,36.23,23.55,102.82,10.45,0.56,1.6500000000000001,0,0,2.11,7,7.6899999999999995,1.66,1.172,6.44,11.31,1.2,8.487682,5.9799963531,5.825125,50810,12.85,5.604,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 09:50:00,NA,NA,NA,NA,NA,NA,NA,14.54086,14.48269,14.50939,14.48464,10.62902,5.739465,NA,NA,NA,10.41762,102.535,14.65201,9.93469,79.42289,5.806808,14.615,29.03,36.21,23.54,102.72,10.45,0.56,1.61,0,0,2.11,6.99,8.25,1.69,1.187,6.44,11.31,1.2,8.604729,6.062461816950001,5.819954,50811,12.84,5.278,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 10:00:00,NA,NA,NA,NA,NA,NA,NA,14.46487,14.4396,14.45068,14.27426,10.72525,5.746026,NA,NA,NA,10.39964,102.2352,14.59675,9.96283,79.64985,5.807793,14.461,28.87,36.15,23.5,102.16,10.42,0.51,1.45,0,0,2.11,7,7.779999999999999,1.7,1.2,6.44,11.29,1.2,8.60454,6.062328657,5.837633,50812,12.82,5.004,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 10:10:00,NA,NA,NA,NA,NA,NA,NA,14.31445,14.32672,14.34173,14.25918,12.11123,5.760492,NA,NA,NA,10.38938,101.8003,14.44623,9.96109,79.68292,5.830971,14.448,28.84,36.11,23.47,101.93,10.4,0.5700000000000001,1.6900000000000002,0,0,2.1,6.950000000000001,8.83,1.7,1.199,6.44,11.3,1.2,8.607357,6.06431337435,5.8411670000000004,50813,12.83,4.759,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 10:20:00,NA,NA,NA,NA,NA,NA,NA,14.19342,14.18829,14.21893,14.18896,11.49819,5.763818,NA,NA,NA,10.35752,101.1898,14.31126,9.98589,79.88159,5.831123,14.243,28.66,36.07,23.45,101.37,10.39,0.5800000000000001,1.7299999999999998,0,0,2.1,6.960001,8.84,1.71,1.208,6.44,11.3,1.19,8.610398,6.0664559109,5.848626,50814,12.85,4.558,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 10:30:00,NA,NA,NA,NA,NA,NA,NA,14.19186,14.142760000000001,14.15142,13.92965,10.44357,5.799707,NA,NA,NA,10.37485,101.34,14.30267,10.14668,81.22292,5.85775,14.234,28.65,36.07,23.45,101.25,10.38,0.55,1.59,0,0,2.09,6.9399999999999995,8.379999999999999,1.72,1.214,6.44,11.28,1.19,8.628924,6.079508404199999,5.873975,50815,12.84,4.386,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 10:40:00,NA,NA,NA,NA,NA,NA,NA,14.0632,14.04064,14.0531,14.00088,8.991541,5.869745,NA,NA,NA,10.35056,100.8677,14.19627,10.37553,83.21063,5.93148,14.12,28.57,36.06,23.44,101.05,10.39,0.55,1.5799999999999998,0,0,2.09,6.9399999999999995,8.04,1.73,1.222,6.44,11.33,1.19,8.626503,6.077802688649999,5.956394,50816,12.84,4.248,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 10:50:00,NA,NA,NA,NA,NA,NA,NA,14.02642,13.97875,13.92001,13.80883,9.591272,5.846521,NA,NA,NA,10.37272,100.9402,14.13135,10.37025,83.16046,5.927872,14.074,28.53,36.06,23.44,100.84,10.37,0.56,1.6300000000000001,0,0,2.09,6.920001000000001,8.119999,1.75,1.231,6.44,11.32,1.19,8.624768,6.076580294399999,5.939786,50817,12.82,4.139,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 11:00:00,NA,NA,NA,NA,NA,NA,NA,13.99151,13.97409,13.96685,13.80615,7.870691,5.843072,NA,NA,NA,10.36117,100.7786,14.10914,10.29778,82.54982,5.913757,14.019,28.49,36.05,23.43,100.77,10.38,0.55,1.5799999999999998,0,0,2.1,6.950000000000001,8.07,1.75,1.23,6.44,11.31,1.19,8.646478,6.0918760749,5.928207,50818,12.87,4.064,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 11:10:00,NA,NA,NA,NA,NA,NA,NA,13.97848,13.94662,13.92483,13.70629,6.881066,5.791467,NA,NA,NA,10.35724,100.6871,14.08497,9.97129,79.83428,5.865311,13.969,28.46,36.06,23.44,100.64,10.38,0.56,1.64,0,0,2.1,6.950000000000001,8.9,1.76,1.24,6.44,11.31,1.2,8.616067,6.07045000485,5.869778,50819,12.86,4.04,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 11:20:00,NA,NA,NA,NA,NA,NA,NA,13.96939,13.83615,13.7348,12.02764,7.028619,5.760126,NA,NA,NA,10.35531,100.6123,14.05959,9.878899,79.06041,5.848389,13.917,28.42,36.05,23.43,100.45,10.37,0.5800000000000001,1.72,0,0,2.1,6.960001,7.84,1.75,1.235,6.44,11.36,1.2,8.639109,6.08668424595,5.84327,50820,12.88,4.051,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 11:30:00,NA,NA,NA,NA,NA,NA,NA,13.90823,13.84503,13.5762,10.79055,8.320398,5.840295,NA,NA,NA,10.33066,100.2644,14.01032,10.25154,82.21095,5.929016,13.905,28.42,36.06,23.44,100.48,10.38,0.5800000000000001,1.7299999999999998,0,0,2.09,6.9399999999999995,7.9399999999999995,1.77,1.25,6.44,11.37,1.2,8.644414,6.0904218836999995,5.954969,50821,12.92,4.093,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 11:40:00,NA,NA,NA,NA,NA,NA,NA,13.86279,13.80609,13.59878,10.29421,9.211237,6.067102,NA,NA,NA,10.35193,100.378,13.96829,10.54938,85.1765,6.197418,13.882,28.4,36.06,23.44,100.33,10.37,0.6000000000000001,1.8,0,0,2.11,6.99,8.19,1.78,1.251,6.44,11.43,1.2,8.646794,6.0920987127,6.178357,50822,12.97,4.193,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 11:50:00,NA,NA,NA,NA,NA,NA,NA,13.83679,13.79653,13.58273,10.24316,9.418085,6.027643,NA,NA,NA,10.34586,100.2699,13.94592,10.47693,84.55574,6.180717,13.851,28.38,36.06,23.44,100.32,10.37,0.71,2.2299999999999995,0,0,2.12,7.030000000000001,8.17,1.78,1.252,6.44,11.43,1.2,8.657073,6.0993407821500005,6.196167,50823,13,4.297,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,13.79827,13.736510000000001,12.77841,10.25506,9.240991,6.273309,NA,NA,NA,10.33506,100.0669,13.9013,10.6202,86.08322,6.351982,13.821,28.38,36.08,23.45,100.24,10.37,0.6100000000000001,1.84,0,0,2.12,7.01,9.240001,1.77,1.25,6.44,11.46,1.19,8.655177,6.09800495535,6.390535,50824,12.99,4.399,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 12:10:00,NA,NA,NA,NA,NA,NA,NA,13.77117,13.68963,12.5231,10.11117,9.122003,6.191583,NA,NA,NA,10.3265,99.8911,13.85895,10.57051,85.56375,6.297943,13.782,28.33,36.06,23.44,100.17,10.37,0.6199999999999999,1.8499999999999999,0,0,2.13,7.050000000000001,8.58,1.78,1.254,6.44,11.49,1.19,8.655219,6.098034546450001,6.256193,50825,13.11,4.458,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 12:20:00,NA,NA,NA,NA,NA,NA,NA,13.70761,13.66387,12.69348,9.936945,9.091578,6.109216,NA,NA,NA,10.38015,100.3409,13.82777,10.42369,84.21853,6.224228,13.733,28.3,36.06,23.44,100.2,10.39,0.6699999999999999,2.0700000000000003,0,0,2.12,7.02,9.25,1.79,1.26,6.44,11.73,1.19,8.619593,6.07293424815,6.217346,50826,13.64,4.532,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 12:30:00,NA,NA,NA,NA,NA,NA,NA,13.68353,13.63287,13.27218,9.711481,9.234491,6.093683,NA,NA,NA,10.40894,100.5402,13.79205,10.35889,83.74887,6.249733,13.704,28.27,36.05,23.43,100.12,10.39,0.6199999999999999,1.86,0,0,2.12,7.030000000000001,7.83,1.78,1.256,6.44,12.3,1.19,8.652833,6.096353490149999,6.240521,50827,14.28,4.785,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 12:40:00,NA,NA,NA,NA,NA,NA,NA,13.69436,13.5982,13.53814,9.917963,9.181879,6.124963,NA,NA,NA,10.41082,100.5568,13.79145,10.47882,84.71612,6.248589,13.708,28.28,36.06,23.44,100.01,10.37,0.6399999999999999,1.9599999999999997,0,0,2.13,7.040000000000001,8.299999999999999,1.78,1.257,6.44,12.27,1.19,8.655044,6.0979112502,6.257121,50828,13.57,5.237,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 12:50:00,NA,NA,NA,NA,NA,NA,NA,13.64602,13.60327,13.52532,9.693567,9.112177,6.071252,NA,NA,NA,10.42917,100.6311,13.74497,10.37876,83.80291,6.199371,13.679,28.26,36.05,23.44,100.09,10.39,0.6699999999999999,2.04,0,0,2.13,7.0600000000000005,7.529999999999999,1.78,1.257,6.44,11.9,1.19,8.653992,6.0971700636,6.167511,50829,14.3,5.626,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 13:00:00,NA,NA,NA,NA,NA,NA,NA,13.62768,13.58807,13.57055,9.63531,9.116297,6.027124,NA,NA,NA,10.45663,100.8464,13.72271,10.32325,83.25186,6.150444,13.635,28.23,36.06,23.44,100.18,10.41,0.5800000000000001,1.7,0,0,2.13,7.050000000000001,7.279999999999999,1.81,1.273,6.44,12.81,1.2,8.645851,6.0914343220500005,6.118019,50830,14.32,5.932,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 13:10:00,NA,NA,NA,NA,NA,NA,NA,13.63372,13.58288,13.48999,9.523554,9.153681,6.083154,NA,NA,NA,10.46382,100.9242,13.72649,10.23881,82.61118,6.169762,13.606,28.21,36.06,23.44,100.25,10.42,0.54,1.55,0,0,2.13,7.0600000000000005,7.319999999999999,1.81,1.274,6.44,12.78,1.2,8.659082,6.1007562231,6.16948,50831,14.3,6.1,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 13:20:00,NA,NA,NA,NA,NA,NA,NA,13.64752,13.59512,13.48275,9.729273,9.15304,5.982934,NA,NA,NA,10.44646,100.8062,13.74876,10.31034,83.04853,6.103302,13.64,28.24,36.07,23.44,100.17,10.41,0.5800000000000001,1.7099999999999997,0,0,2.13,7.040000000000001,7.58,1.81,1.272,6.44,12.8,1.2,8.638771,6.0864461080500005,6.106389,50832,14.29,6.235,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-12 13:30:00,NA,NA,NA,NA,NA,NA,NA,13.62881,13.59014,13.53042,9.634058,9.022119,6.057702,NA,NA,NA,10.47139,100.9953,13.72559,10.27569,82.93125,6.180565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6539180000000009,6.097117926900001,6.179493,50833,14.29,6.35,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,0,0
BVR,50,2026-03-12 13:40:00,NA,NA,NA,NA,NA,NA,NA,13.66049,13.59109,13.38076,9.578821,8.971735,5.998163,NA,NA,NA,10.46255,100.9852,13.75936,10.17968,81.94238,6.077423,13.647,28.26,36.08,23.45,100.53,10.44,0.48999999999999994,1.36,0,0,2.13,7.0600000000000005,7.02,1.83,1.288,6.44,12.82,1.2,8.655936,6.098539708800001,6.070872,50834,14.3,6.505,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
